,cleansed_text,created_at,class,is_unuseful,pred
218,"If the payment doesn't go through while calling the merchant directly, definitely let me know. The next step we'd want to do is have one of your admins or budget owners create a new vendor card to see if maybe it's an issue specifically with that card you're attempting to use.",2022-02-09 00:00:57.000000 UTC,chat,False,False
666,"I am out of the office for the rest of today.



Please stay safe and well.

Thank you.
Sheila































This message contains information that is confidential and may be privileged. Unless you are the addressee (or authorized to receive for the addressee), you may not use, copy or disclose to anyone the message or any information contained in the message. If you have received the message in error, please advise the sender by reply e-mail and delete the message.",2021-12-02 21:51:59.000000 UTC,chat,True,True
172,"Just checking in. Please let me know if there's additional help I can offer on this. Otherwise, I can close out our conversation for now. ��",2021-05-11 17:41:20.000000 UTC,chat,True,True
634,"Ok, great! I just let our team know. Thank you for your help. We will take a look at this and see what we can figure out!",2022-02-15 07:20:22.862000 UTC,ticket,False,False
955,"Plesae merge these 2 accounts. Avon bought Cadillac

Thank you!



Avon Automomotive 

Cadillac Robber & Plastics 



Tina Scoville ✈ Regional Sales Executive

Direct:  952.540.8783 | Mobile:  701.640.2394

Email:







Spend less time chasing down lost invoices! 

An Expense Report that Writes Itself! 







This e-mail message is authorized for use by the intended recipient only and may contain information that is privileged and confidential. If you received this message in error, please call us immediately at (425) 590-5000 and ask to speak to the message sender. Please do not copy, disseminate, or retain this message unless you are the intended recipient. In addition, to ensure the security of your data, please do not send any unencrypted credit card or personally identifiable information to this email address. Thank you.",2017-06-15 18:12:51.000000 UTC,chat,False,False
639,"Hello



My personnel number is u551194



I have been trying to submit an expense claim for a hotel charge (titled:2018 12 Madrid) which was made after a meeting was cancelled in Madrid, and therefore I did not travel, or stay at the hotel in order to receive an invoice. As a result I am struggling to obtain a duplicate invoice.



The cancellation policy on the RR rate was 24 hours prior to date of stay and unfortunately the meeting was cancelled within this time, just prior to travel commencing.



For some reason every time I add this as a comment into the expense claim it is removed, and a comment added that I need to provide a duplicate invoice, which I am struggling to obtain, all I can provide is a copy of my booking information with the cancellation policy- would this suffice?



Kind regards



Cat



Cat Thompson

Programme Manager Aftermarket

TP400 Export & UK MoD



Email:

Mobile: +44 (0)7584 536347

Rolls-Royce plc, PO Box 3, WH-49, Filton, Bristol, BS34 7QE

Copyright © 2017 Rolls-Royce plc

RR Proprietary Data - Recipient Use Only



The data contained in, or attached to, this e-mail, may contain confidential information. If you have received it in error you should notify the sender immediately by reply e-mail, delete the message from your system and contact +44 (0) 3301235850 (Security Operations Centre) if you need assistance. Please do not copy it for any purpose, or disclose its contents to any other person.

An e-mail response to this address may be subject to interception or monitoring for operational reasons or for lawful business practices.

(c) 2017 Rolls-Royce plc

Registered office: 62 Buckingham Gate, London SW1E 6AT Company number: 1003142. Registered in England.",2018-07-09 07:57:54.000000 UTC,chat,False,False
552,"Full Name: Lizzy White
Order Number: PSI3046602
Department Questions: other

Hi! I was hoping I could change my shipping address from 15400 crown at lone oak to 1305 val genes rd edmond ok 73003. I am moving!",2022-05-16 16:30:54.101000 UTC,chat,False,False
32,"Nope, that works great. Thank you for clarifying for me! :)

Liz",2021-11-19 16:33:47.794000 UTC,chat,False,False
656,Thank you! Could you please help us understand what made your experience with {{ custom.fragrance_name }} poor?,2022-06-16 16:42:45.000000 UTC,chat,False,False
112,"Hello Aishita,

Thank you for contacting Field Services for assistance. Due to the nature of your request, your case requires additional support from the IT Production Support team, and will be transferred to this group for completion. No further action is required by you to facilitate this request.

Case Number:  04777950
Contact Name:  Aishita Singhal
Case Owner: Ben Brovold

Subject:  New INTL Hire Notice: G Bhargava, Trainee  Associate Software Engineer, Dept#8650, Req#6330 - Start: 3/24/2014
Description:  HIRING MANAGER: A JIRA Employee On-Boarding ticket will be launched on your behalf to initiate the new hire’s setup.  You will receive an email with a link to complete IT Setup for your new hire. This email will be marked “Assigned” and requires you take action immediately upon receipt.  If your response is not received within 24 hours, your new hire WILL NOT receive correct equipment, access, or facilities needs.  Please note you will receive additional emails that do not require you to take action.  These emails provide you with status updates on your new hire ticket.  Only emails marked “Assigned” or ""Commented"" require you to immediately take action.  Please visit http://portal.concur.com/itbs/On-Boarding_Tickets for a refresher on the process.

Legal Name (to be consistent with travel documents): G Bhargava
Known As (to be used for E-mail Account): G Bhargava
Title: Trainee  Associate Software Engineer
Reporting to: Vikrant Upadhyay
Department: Platform Services (312-8650)
Direct Reports:  No
Location: Bangalore at TRX Facility
Location Classification: Bangalore (Concur)
Class: International Full Time
Office/Cubicle #:  Working with the Hiring Manager to identify the space
Start Date: 3/24/2014
Req. #: 6330
Source: Internet Job Board - Naukri.com
Recruiter: Aishita Singhal
Concur Payroll: Y
Timecard:  N
Variable Comp: N
Background Check Status: In progress
Location to send Computer to (Address & Phone):
Home Business Number (for remote employees):
Cell Phone Number (if using for work):

Thanks,

Aishita Singhal
Concur | Click.Done. | www.concur.com
Aishita.Singhal@concur.com | Ph: 80 71139652

Work for a market leader that hires, develops, and rewards great people!
Notes:

If you have any additional questions regarding your request, please contact Field Services, including your Case Number in the message.

Thank You!

Ben



****************************************************************

This is an automated message sent from Salesforce.






ref:00D607Dq3.50060XbiXl:ref",2014-03-19 17:05:34.000000 UTC,chat,True,True
139,"Hey there!   I'm just checking in to see if you've had the chance to review my previous message and if you have any further questions. I look forward to hearing from you soon.   Your friend at Chatbooks,  Brittany",2022-09-06 12:42:37.714000 UTC,ticket,True,True
347,"Hi there - if the Santal Blush is in stock, I would like that to be shipped
to me ASAP as it is part of my order/subscription.  I do not want to be
charged for shipping or charged a higher price.  As I said, Go Figure was
IN STOCK when I placed my order a month ago and I am just now finding out
it is out of stock.  The rest of my order should have been processed, and
not held up, due to a supply issue on your end.",2022-06-29 19:13:06.355000 UTC,chat,False,False
231,Sounds good. I will do that.,2022-02-08 23:53:42.000000 UTC,chat,False,False
28,"Hi Ed,

Thanks for getting back to me!

I'll shoot over a time for next Wednesday. Let me know if we need to adjust the time.",2018-08-08 14:33:42.000000 UTC,chat,False,False
304,"That is correct, except the suite number is not included and is suite #108.



Hollywood Feed

3615 S Houston Levee Rd Suite #108

Collierville Tn 38017",2022-06-22 21:58:26.000000 UTC,chat,False,False
58,We appreciate your input and patience. Our application specialists are currently out of the office. Our typical business hours are Monday - Friday 8am-5pm (MST). The application team will be notified that you reached out and will get back to you as soon as they can. Thanks for contacting Divvy.,2022-06-07 00:37:23.000000 UTC,chat,True,False
957,"Hi Richard,

Good day!

My name is Efren Carlos Jr or you may call me EJ and I am one of the Concur Service Coordinator assigned to your case escalation.  Your account manager Arvenne Walde asked me to reach out to you to know if you received the update from Mildred Estrada last 11th of October and if that resolves your issue in reference to case number - 14604594.

Please feel free to reach out should you may need additional help for your Concur.

Thank you.









EJ







Efren Carlos Jr.


Service Coordinator








Planned

Vacation Leave:








EJ

Efren Carlos Jr.
Service Administration Coach, Global Services

Service Assistant
T 844 849 0886, E Concur_CoachingBench@sap.com
Hours: 9AM – 7PM EST, Mon. – Fri.

ref:00D607Dq3.5000e1dyCp8:ref",2019-10-22 00:39:18.000000 UTC,chat,False,False
864,"Once you log back in, select ""New Payout"" if you would like to request an advance.",2018-08-25 15:50:37.000000 UTC,chat,False,False
887,I am very sorry about that. Would you like me to help you reorder a card?,2022-01-26 14:03:46.000000 UTC,chat,False,False
51,"To whom it may concern



I have had a claim returned back to me from your department as you are requesting a receipt for room hire of £80.  Included within this claim is an expenses claim for refreshments for the same room hire. The venue have produced a receipt with both expenses on(Please find attached receipt). Would this not be acceptable as it has both parts of the information on.



Regards



John Morgan
Security & Licensing 
Mitchells & Butlers Retail LTD 
Tel 0121 498 5823 




""It never matters until it goes wrong""



**********************************************************************
This document is intended for, and should only be read by, those persons to whom it is addressed. Its contents are confidential and if you have received this message in error, please inform the sender and delete all records of the message from your computer. Any form of reproduction, dissemination, copying, disclosure, modification, distribution and / or publication of this message without our prior written consent is strictly prohibited. Neither the author of this message nor their employers accept legal responsibility for the contents of the message and any views or opinions presented are solely those of the author.
Mitchells & Butlers Leisure Retail Limited (a company registered in England and Wales) Registered number: 1001181 VAT Number: GB 818 3078 23 Registered address: 27 Fleet Street, Birmingham, B3 1JP www.mbplc.com
**********************************************************************",2016-04-14 07:29:09.000000 UTC,chat,False,False
